1.4671,4.39998,0.955385,-0.45867,0.121608,-1.55581,-0.725043,3.79852,-1.87179,2.23886
0.684018,-0.510768,-0.155448,-0.360164,-2.6136,2.74548,-2.40416,4.69845,-2.02205,-0.00482371
0.891109,-0.346949,0.317833,-0.564729,-0.574065,-0.519866,-0.474557,0.63022,-0.789086,0.0917984
2.94184,1.84287,-3.05333,1.53177,-1.83403,-2.56849,-4.11157,3.95207,-2.41341,-4.17679
0.652189,-1.43893,-1.93899,1.99166,1.40352,3.04706,-1.46212,0.218978,3.45033,-0.715863
0.00859798,-0.754112,0.611168,-2.80646,-3.06093,-0.637531,0.0127254,-3.70097,-0.822541,1.73456
2.39224,0.473098,2.10106,1.54559,5.37254,-1.82741,0.714192,-3.06065,2.98962,-1.79781
2.32,-0.544471,-2.26977,0.227823,-3.82775,6.12205,-1.03567,5.52166,-3.57304,-0.565507
