0.692473,2.46249,-2.66553,-3.2232
1.18182,-6.01652,-1.48076,-0.307301
-0.653889,0.904111,0.929111,-0.460889
-3.77492,-0.756498,1.11089,-1.14297
-1.03105,-0.126033,-1.06855,1.08387
-1.86534,0.86826,-1.51817,1.57234
1.14832,1.58151,-1.90929,-1.19103
-1.03329,2.87114,0.0506971,-1.70657
