1.09615,-2.02174,-0.121254,-0.485667,0.0925025,-1.60391,0.0730342,0.514015
-12.3458,5.34078,-0.541265,-12.1979,5.10032,-4.44726,24.5922,11.6972
-2.99977,3.2269,0.1957,12.6105,12.0695,-1.07718,-10.2926,4.93248
